Id,Date,Game,Team,TOI,CF,FF,SF,GF,xGF,SCF,SCGF,HDCF,HDCA,HDCF%,HDGF,MDCF,MDCA,MDCF%,MDGF,MDGA,MDGF%,LDCF,LDCA,LDCF%,LDGF,LDGA,LDGF%,On-Ice SH%,Off. Zone Starts,Goals,Total Assists,Total Points,Shots,S%,ixG,iCF,iFF,iSCF,iHDCF
8476399,2023-11-01,2023-11-01 DAL at CGY,CGY,13.183333333333001,16,13,8,0,0.44,6,0,2,1,66.67,0,4,2,66.67,0,0,,10,10,50.0,0,0,,0.0,0,0,0,0,1,0.0,0.1,1,1,1,1
8476399,2023-11-04,2023-11-04 CGY at SEA,CGY,10.9,10,6,5,0,0.19,3,0,0,1,0.0,0,3,0,100.0,0,0,,5,9,35.71,0,0,,0.0,2,0,0,0,1,0.0,0.02,1,1,0,0
8476399,2023-11-07,2023-11-07 NSH at CGY,CGY,15.933333333333001,26,22,14,1,1.21,15,1,3,4,42.86,0,12,1,92.31,1,0,100.0,14,3,82.35,0,0,,7.14,1,1,0,1,3,33.33,0.23,7,5,5,0
8476399,2023-11-10,2023-11-10 CGY at TOR,CGY,15.95,13,8,6,1,0.64,5,1,3,4,42.86,1,2,5,28.57,0,0,,7,13,35.0,0,0,,16.67,2,0,1,1,2,0.0,0.05,3,2,1,0
8479346,2023-10-11,2023-10-11 WPG at CGY,CGY,10.033333333333,8,4,3,0,0.15,1,0,1,4,20.0,0,0,5,0.0,0,1,0.0,4,9,30.77,0,0,,0.0,1,0,0,0,1,0.0,0.02,1,1,0,0
8479346,2023-10-14,2023-10-14 CGY at PIT,CGY,12.3,13,7,3,0,0.48,7,0,2,2,50.0,0,5,1,83.33,0,0,,9,2,81.82,0,0,,0.0,5,0,0,0,1,0.0,0.3,6,2,3,1
8479346,2023-10-16,2023-10-16 CGY at WSH,CGY,9.7333333333333,12,10,8,1,0.28,6,1,1,2,33.33,0,5,4,55.56,1,1,50.0,9,1,90.0,0,0,,12.5,5,0,1,1,2,0.0,0.05,2,2,1,0
8479346,2023-10-19,2023-10-19 CGY at BUF,CGY,9.7,7,3,3,1,0.12,3,0,0,0,,0,3,3,50.0,0,0,,3,6,33.33,1,0,100.0,33.33,1,0,1,1,0,0.0,0.0,0,0,0,0
8479346,2023-10-20,2023-10-20 CGY at CBJ,CGY,13.016666666667,14,12,10,0,0.86,6,0,5,1,83.33,0,1,4,20.0,0,0,,10,9,52.63,0,0,,0.0,4,0,0,0,0,0.0,0.21,1,1,1,1
8479346,2023-10-22,2023-10-22 CGY at DET,CGY,12.55,15,14,8,0,1.04,7,0,5,4,55.56,0,2,4,33.33,0,3,0.0,12,4,75.0,0,0,,0.0,1,0,0,0,3,0.0,0.52,3,3,2,2
8479346,2023-10-24,2023-10-24 NYR at CGY,CGY,7.4166666666667,9,6,2,0,0.29,2,0,2,0,100.0,0,0,2,0.0,0,0,,8,1,88.89,0,0,,0.0,3,0,0,0,0,0.0,0.09,1,1,1,1
8479346,2023-10-26,2023-10-26 STL at CGY,CGY,11.216666666666999,11,9,5,0,0.21,1,0,0,1,0.0,0,1,1,50.0,0,0,,13,8,61.9,0,1,0.0,0.0,2,0,0,0,0,0.0,0.02,2,1,0,0
8479346,2023-10-29,2023-10-29 CGY at EDM,CGY,12.533333333333001,9,5,3,0,0.4,4,0,1,10,9.09,0,3,2,60.0,0,0,,7,4,63.64,0,0,,0.0,3,0,0,0,0,0.0,0.0,1,0,0,0
8479346,2023-11-04,2023-11-04 CGY at SEA,CGY,14.5,9,9,8,1,0.56,3,1,3,2,60.0,1,0,3,0.0,0,0,,6,7,46.15,0,0,,12.5,1,0,1,1,1,0.0,0.01,1,1,0,0
8479346,2023-11-07,2023-11-07 NSH at CGY,CGY,11.9,13,9,4,1,0.45,4,1,1,2,33.33,0,3,5,37.5,1,0,100.0,10,8,55.56,0,0,,25.0,2,1,0,1,2,50.0,0.35,4,3,3,1
8479346,2023-11-10,2023-11-10 CGY at TOR,CGY,9.0166666666667,8,8,6,1,0.33,2,1,1,0,100.0,1,1,7,12.5,0,0,,6,8,42.86,0,0,,16.67,0,0,0,0,0,0.0,0.0,0,0,0,0
8482652,2023-10-11,2023-10-11 WPG at CGY,CGY,7.2333333333333005,5,3,3,1,0.14,2,0,2,2,50.0,0,0,0,,0,0,,2,4,33.33,1,0,100.0,33.33,0,0,1,1,0,0.0,0.0,0,0,0,0
8482652,2023-10-14,2023-10-14 CGY at PIT,CGY,10.65,16,13,8,0,0.57,4,0,2,1,66.67,0,2,0,100.0,0,0,,12,1,92.31,0,0,,0.0,0,0,0,0,1,0.0,0.04,3,3,0,0
8482652,2023-10-16,2023-10-16 CGY at WSH,CGY,8.2333333333333,13,8,5,0,0.52,5,0,2,0,100.0,0,3,2,60.0,0,0,,8,4,66.67,0,0,,0.0,1,0,0,0,0,0.0,0.05,3,2,2,1
8482652,2023-10-19,2023-10-19 CGY at BUF,CGY,9.5333333333333,13,12,5,1,0.75,7,1,6,3,66.67,1,1,2,33.33,0,1,0.0,4,2,66.67,0,0,,20.0,1,1,0,1,2,50.0,0.21,3,3,3,2
8482652,2023-10-20,2023-10-20 CGY at CBJ,CGY,8.5666666666667,7,6,3,0,0.18,2,0,0,2,0.0,0,2,3,40.0,0,1,0.0,4,7,36.36,0,0,,0.0,0,0,0,0,1,0.0,0.06,3,2,2,0
8482652,2023-10-22,2023-10-22 CGY at DET,CGY,8.25,5,4,3,1,0.18,2,0,1,0,100.0,0,1,2,33.33,0,0,,3,5,37.5,1,0,100.0,33.33,1,0,1,1,0,0.0,0.0,0,0,0,0
8482652,2023-10-24,2023-10-24 NYR at CGY,CGY,9.1,8,6,4,0,0.32,4,0,3,1,75.0,0,1,2,33.33,0,0,,6,5,54.55,0,0,,0.0,3,0,0,0,1,0.0,0.01,1,1,0,0
8482652,2023-10-26,2023-10-26 STL at CGY,CGY,10.2,11,9,8,0,0.46,6,0,3,3,50.0,0,3,2,60.0,0,0,,9,8,52.94,0,0,,0.0,1,0,0,0,2,0.0,0.19,3,3,2,2
8482652,2023-10-29,2023-10-29 CGY at EDM,CGY,7.8,4,3,2,0,0.05,0,0,0,2,0.0,0,0,2,0.0,0,0,,2,3,40.0,0,0,,0.0,1,0,0,0,0,0.0,0.0,1,0,0,0
8482652,2023-11-01,2023-11-01 DAL at CGY,CGY,7.3833333333333,6,4,3,0,0.17,2,0,1,8,11.11,0,1,4,20.0,0,0,,4,5,44.44,0,0,,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0
8482652,2023-11-04,2023-11-04 CGY at SEA,CGY,5.8666666666667,4,4,3,1,0.78,4,1,2,1,66.67,1,2,1,66.67,0,0,,0,3,0.0,0,0,,33.33,1,0,1,1,0,0.0,0.0,0,0,0,0
8482652,2023-11-07,2023-11-07 NSH at CGY,CGY,5.15,6,5,3,1,0.38,4,1,2,2,50.0,0,2,1,66.67,1,0,100.0,3,4,42.86,0,0,,33.33,1,0,0,0,1,0.0,0.21,1,1,1,1
8478421,2023-10-11,2023-10-11 WPG at CGY,CGY,6.85,4,2,2,1,0.1,1,0,1,3,25.0,0,0,0,,0,0,,2,5,28.57,1,0,100.0,50.0,1,0,0,0,1,0.0,0.09,1,1,1,1
8478421,2023-10-14,2023-10-14 CGY at PIT,CGY,11.916666666666998,16,12,8,0,0.5,4,0,2,2,50.0,0,2,0,100.0,0,0,,12,2,85.71,0,0,,0.0,0,0,0,0,3,0.0,0.13,5,3,1,1
8478421,2023-10-16,2023-10-16 CGY at WSH,CGY,9.35,14,8,5,0,0.52,5,0,2,0,100.0,0,3,2,60.0,0,0,,9,4,69.23,0,0,,0.0,1,0,0,0,0,0.0,0.0,0,0,0,0
8478421,2023-10-19,2023-10-19 CGY at BUF,CGY,9.7333333333333,14,13,7,1,0.76,7,1,6,3,66.67,1,1,3,25.0,0,1,0.0,5,1,83.33,0,0,,14.29,0,0,1,1,1,0.0,0.08,2,2,0,0
8478421,2023-10-20,2023-10-20 CGY at CBJ,CGY,10.233333333333,9,7,4,0,0.24,3,0,0,2,0.0,0,3,4,42.86,0,1,0.0,5,11,31.25,0,0,,0.0,0,0,0,0,1,0.0,0.05,1,1,1,0
8478421,2023-10-22,2023-10-22 CGY at DET,CGY,8.3166666666667,5,4,2,0,0.14,2,0,1,0,100.0,0,1,1,50.0,0,0,,3,5,37.5,0,0,,0.0,1,0,0,0,0,0.0,0.0,0,0,0,0
8478421,2023-10-26,2023-10-26 STL at CGY,CGY,9.1833333333333,8,7,7,0,0.34,4,0,2,1,66.67,0,2,2,50.0,0,0,,7,6,53.85,0,0,,0.0,1,0,0,0,2,0.0,0.15,2,2,1,1
8478421,2023-10-29,2023-10-29 CGY at EDM,CGY,8.0333333333333,4,3,1,0,0.06,0,0,0,1,0.0,0,0,0,,0,0,,3,4,42.86,0,1,0.0,0.0,2,0,0,0,0,0.0,0.0,0,0,0,0
8478421,2023-11-01,2023-11-01 DAL at CGY,CGY,6.433333333333301,5,4,3,0,0.17,2,0,1,6,14.29,0,1,4,20.0,0,0,,4,5,44.44,0,0,,0.0,1,0,0,0,1,0.0,0.09,1,1,1,1
8478421,2023-11-04,2023-11-04 CGY at SEA,CGY,5.9833333333333005,4,3,3,1,0.69,3,1,2,1,66.67,1,1,1,50.0,0,0,,0,1,0.0,0,0,,33.33,1,0,1,1,2,0.0,0.37,2,2,2,1
8478421,2023-11-07,2023-11-07 NSH at CGY,CGY,5.0,7,6,3,1,0.41,4,1,2,2,50.0,0,2,1,66.67,1,0,100.0,4,3,57.14,0,0,,33.33,1,0,0,0,1,0.0,0.06,2,1,2,1
8478421,2023-11-10,2023-11-10 CGY at TOR,CGY,9.3166666666667,7,7,5,1,0.2,1,1,1,0,100.0,1,0,8,0.0,0,0,,6,5,54.55,0,0,,20.0,0,1,0,1,1,100.0,0.09,2,2,1,1
8476456,2023-10-11,2023-10-11 WPG at CGY,CGY,14.166666666666998,9,5,3,1,0.33,5,1,2,6,25.0,1,3,7,30.0,0,1,0.0,8,7,53.33,0,0,,33.33,3,0,1,1,0,0.0,0.0,0,0,0,0
8476456,2023-10-14,2023-10-14 CGY at PIT,CGY,11.583333333333002,22,12,10,1,0.58,15,1,5,2,71.43,1,10,5,66.67,0,2,0.0,12,4,75.0,0,0,,10.0,6,1,0,1,4,25.0,0.33,6,5,5,4
8476456,2023-10-16,2023-10-16 CGY at WSH,CGY,11.15,11,8,5,0,0.56,3,0,3,1,75.0,0,0,4,0.0,0,0,,11,8,57.89,0,0,,0.0,4,0,0,0,1,0.0,0.31,4,3,2,2
8476456,2023-10-19,2023-10-19 CGY at BUF,CGY,11.883333333333,11,10,7,1,0.4,4,1,1,2,33.33,0,3,1,75.0,1,0,100.0,12,8,60.0,0,0,,14.29,5,1,0,1,2,50.0,0.15,2,2,2,0
8476456,2023-10-20,2023-10-20 CGY at CBJ,CGY,15.033333333333001,20,12,7,0,0.93,11,0,4,0,100.0,0,7,5,58.33,0,1,0.0,9,8,52.94,0,0,,0.0,1,0,0,0,0,0.0,0.0,2,0,1,0
8476456,2023-10-22,2023-10-22 CGY at DET,CGY,11.95,13,12,7,0,0.99,7,0,5,4,55.56,0,2,4,33.33,0,3,0.0,10,4,71.43,0,0,,0.0,1,0,0,0,0,0.0,0.05,1,1,0,0
8476456,2023-10-24,2023-10-24 NYR at CGY,CGY,11.95,7,3,1,0,0.15,3,0,1,1,50.0,0,2,4,33.33,0,0,,6,5,54.55,0,0,,0.0,4,0,0,0,1,0.0,0.07,1,1,0,0
8476456,2023-10-26,2023-10-26 STL at CGY,CGY,11.133333333333,8,6,5,0,0.29,3,0,1,3,25.0,0,2,3,40.0,0,0,,6,5,54.55,0,0,,0.0,1,0,0,0,0,0.0,0.0,0,0,0,0
8476456,2023-10-29,2023-10-29 CGY at EDM,CGY,11.05,11,8,3,0,0.3,5,0,0,2,0.0,0,5,3,62.5,0,0,,9,3,75.0,0,0,,0.0,5,0,0,0,1,0.0,0.08,2,2,1,0
8476456,2023-11-01,2023-11-01 DAL at CGY,CGY,14.616666666667,21,15,11,1,0.9,7,1,3,3,50.0,0,4,5,44.44,1,1,50.0,12,6,66.67,0,0,,9.09,2,0,0,0,1,0.0,0.37,4,2,2,1
8476456,2023-11-04,2023-11-04 CGY at SEA,CGY,17.133333333333002,11,10,5,0,0.46,4,0,3,3,50.0,0,1,5,16.67,0,0,,7,8,46.67,0,0,,0.0,3,0,0,0,1,0.0,0.2,2,2,2,1
8476456,2023-11-07,2023-11-07 NSH at CGY,CGY,10.366666666667,16,12,5,0,0.51,6,0,1,0,100.0,0,5,1,83.33,0,0,,11,3,78.57,0,0,,0.0,1,0,0,0,0,0.0,0.19,1,1,1,0
8476456,2023-11-10,2023-11-10 CGY at TOR,CGY,15.233333333333,19,13,9,1,0.57,7,1,1,5,16.67,0,6,4,60.0,1,0,100.0,13,9,59.09,0,0,,11.11,4,0,1,1,0,0.0,0.0,0,0,0,0
8475172,2023-10-11,2023-10-11 WPG at CGY,CGY,13.816666666666999,6,4,2,0,0.11,2,0,1,10,9.09,0,1,10,9.09,0,1,0.0,8,10,44.44,0,0,,0.0,3,0,0,0,1,0.0,0.09,2,2,2,1
8475172,2023-10-14,2023-10-14 CGY at PIT,CGY,13.2,16,9,5,0,0.57,9,0,2,1,66.67,0,7,1,87.5,0,0,,11,2,84.62,0,0,,0.0,7,0,0,0,1,0.0,0.15,3,3,3,1
8475172,2023-10-16,2023-10-16 CGY at WSH,CGY,11.283333333333001,14,10,8,1,0.28,6,1,1,3,25.0,0,5,3,62.5,1,1,50.0,10,2,83.33,0,0,,12.5,5,0,0,0,1,0.0,0.1,5,3,3,0
8475172,2023-10-19,2023-10-19 CGY at BUF,CGY,11.266666666667,9,4,3,1,0.18,2,0,0,1,0.0,0,2,3,40.0,0,0,,7,5,58.33,1,0,100.0,33.33,2,0,1,1,1,0.0,0.05,1,1,1,0
8475172,2023-10-20,2023-10-20 CGY at CBJ,CGY,15.466666666666999,17,14,11,0,1.13,8,0,7,1,87.5,0,1,4,20.0,0,0,,10,12,45.45,0,0,,0.0,3,0,0,0,5,0.0,0.52,7,6,4,4
8475172,2023-10-22,2023-10-22 CGY at DET,CGY,13.0,14,13,7,0,1.0,7,0,5,4,55.56,0,2,4,33.33,0,3,0.0,11,5,68.75,0,0,,0.0,1,0,0,0,3,0.0,0.31,5,5,3,2
8475172,2023-10-24,2023-10-24 NYR at CGY,CGY,15.866666666667,18,10,7,0,0.77,11,0,6,0,100.0,0,5,2,71.43,0,0,,10,5,66.67,0,0,,0.0,3,0,0,0,2,0.0,0.27,5,4,5,3
8475172,2023-10-26,2023-10-26 STL at CGY,CGY,12.966666666666999,9,6,5,0,0.17,1,0,0,4,0.0,0,1,4,20.0,0,0,,11,8,57.89,0,0,,0.0,3,0,0,0,1,0.0,0.05,3,1,1,0
8475172,2023-10-29,2023-10-29 CGY at EDM,CGY,11.316666666666999,14,9,4,0,0.57,7,0,1,2,33.33,0,6,3,66.67,0,0,,9,3,75.0,0,0,,0.0,5,0,0,0,0,0.0,0.0,1,0,1,0
8475172,2023-11-01,2023-11-01 DAL at CGY,CGY,13.266666666667,21,16,13,1,0.88,10,1,4,1,80.0,1,6,2,75.0,0,1,0.0,13,5,72.22,0,0,,7.69,3,0,1,1,4,0.0,0.09,4,4,1,0
8475172,2023-11-04,2023-11-04 CGY at SEA,CGY,14.833333333333002,11,8,7,1,0.54,6,1,3,2,60.0,1,3,5,37.5,0,0,,5,0,100.0,0,0,,14.29,0,0,1,1,3,0.0,0.08,3,3,1,0
8475172,2023-11-07,2023-11-07 NSH at CGY,CGY,13.966666666666999,23,19,15,2,1.54,10,2,8,2,80.0,0,2,2,50.0,2,0,100.0,14,4,77.78,0,0,,13.33,4,0,1,1,5,0.0,0.39,7,5,2,2
8475172,2023-11-10,2023-11-10 CGY at TOR,CGY,15.583333333333002,12,8,3,1,0.37,6,1,2,5,28.57,1,4,4,50.0,0,0,,5,12,29.41,0,0,,33.33,1,0,1,1,0,0.0,0.05,2,1,0,0
8477496,2023-10-11,2023-10-11 WPG at CGY,CGY,12.95,9,5,3,1,0.33,5,1,2,3,40.0,1,3,5,37.5,0,1,0.0,8,4,66.67,0,0,,33.33,3,1,0,1,1,100.0,0.22,3,2,3,2
8477496,2023-10-14,2023-10-14 CGY at PIT,CGY,11.383333333333,22,12,9,1,0.63,15,1,6,3,66.67,1,9,6,60.0,0,2,0.0,12,5,70.59,0,0,,11.11,6,0,0,0,2,0.0,0.17,4,3,3,1
8477496,2023-10-16,2023-10-16 CGY at WSH,CGY,11.533333333333001,10,8,5,0,0.56,3,0,3,0,100.0,0,0,6,0.0,0,0,,10,7,58.82,0,0,,0.0,5,0,0,0,2,0.0,0.16,2,2,1,1
8477496,2023-10-19,2023-10-19 CGY at BUF,CGY,12.983333333333,12,12,10,1,0.54,6,1,2,3,40.0,0,4,2,66.67,1,0,100.0,9,10,47.37,0,0,,10.0,3,0,1,1,2,0.0,0.23,2,2,2,2
8477496,2023-10-20,2023-10-20 CGY at CBJ,CGY,15.4,19,11,7,0,0.68,9,0,2,0,100.0,0,7,5,58.33,0,1,0.0,10,8,55.56,0,0,,0.0,1,0,0,0,4,0.0,0.2,7,5,2,0
8477496,2023-10-22,2023-10-22 CGY at DET,CGY,14.45,9,7,5,0,0.25,2,0,1,0,100.0,0,1,2,33.33,0,0,,9,8,52.94,0,1,0.0,0.0,3,0,0,0,0,0.0,0.0,0,0,0,0
8477496,2023-10-24,2023-10-24 NYR at CGY,CGY,13.933333333333001,9,5,2,0,0.2,3,0,1,1,50.0,0,2,4,33.33,0,0,,7,6,53.85,0,0,,0.0,4,0,0,0,0,0.0,0.05,3,2,1,0
8477496,2023-10-26,2023-10-26 STL at CGY,CGY,14.133333333333,13,8,5,0,0.47,2,0,2,3,40.0,0,0,6,0.0,0,0,,12,13,48.0,0,0,,0.0,4,0,0,0,0,0.0,0.0,0,0,0,0
8477496,2023-10-29,2023-10-29 CGY at EDM,CGY,12.1,7,4,2,0,0.13,2,0,0,9,0.0,0,2,2,50.0,0,0,,7,4,63.64,0,0,,0.0,4,0,0,0,0,0.0,0.0,1,0,1,0
8477496,2023-11-01,2023-11-01 DAL at CGY,CGY,13.816666666666999,20,14,10,1,0.88,7,1,3,3,50.0,0,4,5,44.44,1,1,50.0,11,9,55.0,0,0,,10.0,2,0,1,1,2,0.0,0.05,4,3,0,0
8477496,2023-11-04,2023-11-04 CGY at SEA,CGY,17.016666666667,13,11,6,0,0.47,5,0,3,2,60.0,0,2,5,28.57,0,0,,8,10,44.44,0,0,,0.0,2,0,0,0,3,0.0,0.15,4,4,1,1
8477496,2023-11-07,2023-11-07 NSH at CGY,CGY,14.216666666666999,16,10,7,0,0.49,8,0,3,0,100.0,0,5,4,55.56,0,0,,9,7,56.25,0,0,,0.0,2,0,0,0,1,0.0,0.02,1,1,0,0
8477496,2023-11-10,2023-11-10 CGY at TOR,CGY,15.933333333333001,18,13,10,1,0.58,8,1,2,6,25.0,0,6,4,60.0,1,0,100.0,12,10,54.55,0,0,,10.0,5,0,0,0,4,0.0,0.28,5,4,3,1
8478233,2023-10-11,2023-10-11 WPG at CGY,CGY,13.2,12,8,6,1,0.35,6,1,2,2,50.0,1,4,3,57.14,0,0,,10,3,76.92,0,0,,16.67,2,0,1,1,0,0.0,0.0,0,0,0,0
8478233,2023-10-14,2023-10-14 CGY at PIT,CGY,11.266666666667,20,11,8,1,0.55,15,1,6,2,75.0,1,9,4,69.23,0,1,0.0,9,4,69.23,0,0,,12.5,5,0,1,1,1,0.0,0.04,3,2,1,1
8478233,2023-10-16,2023-10-16 CGY at WSH,CGY,10.933333333333001,12,8,5,0,0.56,3,0,3,1,75.0,0,0,6,0.0,0,0,,12,5,70.59,0,0,,0.0,4,0,0,0,0,0.0,0.0,0,0,0,0
8478233,2023-10-19,2023-10-19 CGY at BUF,CGY,10.0,11,10,9,1,0.34,5,1,1,2,33.33,0,4,1,80.0,1,0,100.0,11,7,61.11,0,0,,11.11,4,0,0,0,0,0.0,0.0,0,0,0,0
8478233,2023-10-20,2023-10-20 CGY at CBJ,CGY,14.683333333333001,17,11,6,0,0.85,8,0,2,0,100.0,0,6,4,60.0,0,1,0.0,10,7,58.82,0,0,,0.0,1,0,0,0,0,0.0,0.14,3,1,3,1
8478233,2023-10-22,2023-10-22 CGY at DET,CGY,12.533333333333001,18,13,10,1,0.94,7,1,4,1,80.0,1,3,3,50.0,0,1,0.0,10,3,76.92,0,0,,10.0,2,1,0,1,3,33.33,0.38,4,4,2,1
8478233,2023-10-24,2023-10-24 NYR at CGY,CGY,13.55,23,19,11,1,1.55,9,1,6,3,66.67,1,3,2,60.0,0,0,,8,2,80.0,0,0,,9.09,0,0,1,1,3,0.0,0.26,5,5,1,1
8478233,2023-10-26,2023-10-26 STL at CGY,CGY,12.483333333333,15,12,6,0,1.09,8,0,4,4,50.0,0,4,2,66.67,0,0,,8,6,57.14,0,0,,0.0,3,0,0,0,1,0.0,0.6,4,3,3,2
8478233,2023-10-29,2023-10-29 CGY at EDM,CGY,13.716666666666999,14,11,8,0,0.43,5,0,2,8,20.0,0,3,5,37.5,0,0,,11,11,50.0,0,2,0.0,0.0,2,0,0,0,1,0.0,0.1,2,1,1,1
8478233,2023-11-01,2023-11-01 DAL at CGY,CGY,12.95,18,14,10,1,0.88,7,1,3,3,50.0,0,4,6,40.0,1,1,50.0,11,3,78.57,0,0,,10.0,3,1,0,1,2,50.0,0.37,4,3,3,2
8478233,2023-11-04,2023-11-04 CGY at SEA,CGY,3.0333333333333,4,2,1,0,0.1,2,0,1,0,100.0,0,1,2,33.33,0,0,,2,0,100.0,0,0,,0.0,0,0,0,0,0,0.0,0.09,3,1,2,1
8478233,2023-11-10,2023-11-10 CGY at TOR,CGY,15.766666666667,20,14,9,1,0.56,7,1,2,6,25.0,0,5,5,50.0,1,0,100.0,14,7,66.67,0,0,,11.11,4,0,1,1,2,0.0,0.23,5,4,3,1
8480008,2023-10-11,2023-10-11 WPG at CGY,CGY,9.0166666666667,3,2,2,1,0.1,1,0,1,4,20.0,0,0,5,0.0,0,1,0.0,1,6,14.29,1,0,100.0,50.0,0,0,0,0,0,0.0,0.0,0,0,0,0
8480008,2023-10-14,2023-10-14 CGY at PIT,CGY,11.683333333333001,12,7,4,0,0.5,7,0,2,1,66.67,0,5,1,83.33,0,0,,8,2,80.0,0,0,,0.0,5,0,0,0,2,0.0,0.05,2,2,1,0
8480008,2023-10-16,2023-10-16 CGY at WSH,CGY,10.516666666667,12,10,8,1,0.28,6,1,1,3,25.0,0,5,4,55.56,1,1,50.0,9,1,90.0,0,0,,12.5,5,1,0,1,1,100.0,0.06,2,1,2,1
8480008,2023-10-19,2023-10-19 CGY at BUF,CGY,10.4,6,2,1,1,0.11,1,0,0,1,0.0,0,1,2,33.33,0,0,,5,6,45.45,1,0,100.0,100.0,2,1,0,1,1,100.0,0.11,2,2,0,0
8480008,2023-10-20,2023-10-20 CGY at CBJ,CGY,13.783333333333001,14,12,10,0,0.86,6,0,5,1,83.33,0,1,5,16.67,0,0,,10,10,50.0,0,0,,0.0,3,0,0,0,1,0.0,0.07,1,1,1,0
8480008,2023-10-22,2023-10-22 CGY at DET,CGY,15.35,11,9,7,1,0.35,2,0,1,0,100.0,0,1,3,25.0,0,0,,11,9,55.0,1,1,50.0,14.29,3,0,0,0,0,0.0,0.12,1,1,1,1
8480008,2023-10-24,2023-10-24 NYR at CGY,CGY,5.2666666666667,6,4,2,0,0.17,2,0,1,0,100.0,0,1,0,100.0,0,0,,3,4,42.86,0,0,,0.0,0,0,0,0,1,0.0,0.03,1,1,0,0
8480008,2023-11-07,2023-11-07 NSH at CGY,CGY,9.9333333333333,5,3,2,0,0.08,2,0,1,1,50.0,0,1,4,20.0,0,0,,4,6,40.0,0,0,,0.0,1,0,0,0,0,0.0,0.0,0,0,0,0
8480008,2023-11-10,2023-11-10 CGY at TOR,CGY,8.0666666666667,4,3,2,1,0.1,1,1,1,0,100.0,1,0,7,0.0,0,0,,2,4,33.33,0,0,,50.0,0,0,0,0,0,0.0,0.0,0,0,0,0
8481068,2023-10-11,2023-10-11 WPG at CGY,CGY,11.25,6,3,2,0,0.1,2,0,1,5,16.67,0,1,5,16.67,0,0,,6,6,50.0,0,0,,0.0,1,0,0,0,0,0.0,0.0,0,0,0,0
8481068,2023-10-14,2023-10-14 CGY at PIT,CGY,12.733333333333,16,12,9,0,0.57,4,0,2,2,50.0,0,2,0,100.0,0,0,,12,1,92.31,0,0,,0.0,0,0,0,0,2,0.0,0.27,3,3,1,1
8481068,2023-10-16,2023-10-16 CGY at WSH,CGY,9.5,13,8,5,0,0.52,5,0,2,1,66.67,0,3,3,50.0,0,0,,9,5,64.29,0,0,,0.0,1,0,0,0,2,0.0,0.33,5,2,1,0
8481068,2023-10-19,2023-10-19 CGY at BUF,CGY,8.7,12,11,5,1,0.72,7,1,6,3,66.67,1,1,2,33.33,0,1,0.0,4,1,80.0,0,0,,20.0,0,0,1,1,1,0.0,0.35,4,4,4,4
8481068,2023-10-20,2023-10-20 CGY at CBJ,CGY,9.0666666666667,8,6,3,0,0.18,2,0,0,2,0.0,0,2,3,40.0,0,1,0.0,4,8,33.33,0,0,,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0
8481068,2023-10-22,2023-10-22 CGY at DET,CGY,12.083333333333002,9,7,6,1,0.31,3,0,1,0,100.0,0,2,2,50.0,0,0,,6,9,40.0,1,1,50.0,16.67,1,1,0,1,4,25.0,0.2,6,4,2,1
8481068,2023-10-24,2023-10-24 NYR at CGY,CGY,9.7833333333333,9,7,2,0,0.27,2,0,1,0,100.0,0,1,4,20.0,0,0,,6,4,60.0,0,0,,0.0,2,0,0,0,0,0.0,0.0,1,0,0,0
8481068,2023-10-26,2023-10-26 STL at CGY,CGY,11.3,12,10,7,0,0.53,6,0,3,3,50.0,0,3,1,75.0,0,0,,8,3,72.73,0,0,,0.0,0,0,0,0,2,0.0,0.11,3,2,2,0
8481068,2023-10-29,2023-10-29 CGY at EDM,CGY,7.9666666666667,4,3,2,0,0.05,0,0,0,2,0.0,0,0,2,0.0,0,0,,2,4,33.33,0,1,0.0,0.0,1,0,0,0,0,0.0,0.03,1,1,0,0
8481068,2023-11-01,2023-11-01 DAL at CGY,CGY,12.3,19,14,12,1,0.83,9,1,4,1,80.0,1,5,3,62.5,0,1,0.0,12,4,75.0,0,0,,8.33,3,0,0,0,3,0.0,0.22,5,4,4,1
8481068,2023-11-04,2023-11-04 CGY at SEA,CGY,13.5,10,7,5,1,0.31,6,1,2,1,66.67,0,4,5,44.44,1,0,100.0,4,1,80.0,0,0,,20.0,1,1,0,1,3,33.33,0.23,4,4,3,2
8481068,2023-11-07,2023-11-07 NSH at CGY,CGY,14.233333333333,19,16,13,1,1.25,8,1,7,2,77.78,0,1,2,33.33,1,0,100.0,12,4,75.0,0,0,,7.69,5,0,1,1,4,0.0,0.24,4,4,1,1
8481068,2023-11-10,2023-11-10 CGY at TOR,CGY,16.016666666667,11,7,3,1,0.32,5,1,2,4,33.33,1,3,4,42.86,0,0,,5,12,29.41,0,0,,33.33,1,0,0,0,0,0.0,0.02,1,1,0,0
8476960,2023-10-10,2023-10-10 CHI at PIT,CHI,9.75,11,7,6,1,0.5,3,1,1,2,33.33,0,2,3,40.0,1,0,100.0,6,3,66.67,0,0,,16.67,1,0,1,1,1,0.0,0.18,6,2,1,1
8476960,2023-10-11,2023-10-11 CHI at BOS,CHI,14.45,12,9,7,0,0.53,8,0,2,3,40.0,0,6,7,46.15,0,1,0.0,3,11,21.43,0,0,,0.0,1,0,0,0,2,0.0,0.06,2,2,0,0
